127.0.0.1 - - [19/Jan/2024:00:08:35 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:51 +0700] "GET /manage_employees/ HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:51 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zkbind.wpd HTTP/1.1" 200 1736
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:51 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:51 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zk.wpd HTTP/1.1" 200 198856
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:51 +0700] "GET /manage_employees/zkau/web/b145fca4/zul/css/zk.wcs HTTP/1.1" 200 8192
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:52 +0700] "GET /manage_employees/ HTTP/1.1" 200 685
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:52 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:52 +0700] "GET /manage_employees/zkau/web/b145fca4/zul/css/zk.wcs HTTP/1.1" 200 25388
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:52 +0700] "GET /manage_employees/zkau/web/b145fca4/zul/img/misc/progress-72.gif HTTP/1.1" 200 42104
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:52 +0700] "GET /manage_employees/ HTTP/1.1" 200 683
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:52 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:52 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:53 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:53 +0700] "GET /manage_employees/ HTTP/1.1" 200 685
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:53 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:53 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:53 +0700] "GET /manage_employees/ HTTP/1.1" 200 685
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:53 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "GET /manage_employees/ HTTP/1.1" 200 685
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "GET /manage_employees/ HTTP/1.1" 200 683
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "GET /manage_employees/ HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "GET /manage_employees/ HTTP/1.1" 200 683
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "GET /manage_employees/ HTTP/1.1" 200 684
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:54 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "GET /manage_employees/ HTTP/1.1" 200 684
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "GET /manage_employees/ HTTP/1.1" 200 682
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "GET /manage_employees/ HTTP/1.1" 200 680
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "GET /manage_employees/ HTTP/1.1" 200 684
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "GET /manage_employees/ HTTP/1.1" 200 685
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:55 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:56 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:56 +0700] "GET /manage_employees/ HTTP/1.1" 200 683
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:56 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:56 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:56 +0700] "GET /manage_employees/ HTTP/1.1" 200 685
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:56 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:56 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:56 +0700] "GET /manage_employees/ HTTP/1.1" 200 683
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:56 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:56 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:56 +0700] "GET /manage_employees/ HTTP/1.1" 200 687
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:56 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:57 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:57 +0700] "GET /manage_employees/ HTTP/1.1" 200 684
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:57 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:57 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:57 +0700] "GET /manage_employees/ HTTP/1.1" 200 685
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:33:57 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:34:14 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:34:14 +0700] "GET /manage_employees/ HTTP/1.1" 200 673
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:34:14 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:34:14 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:34:14 +0700] "GET /manage_employees/ HTTP/1.1" 200 677
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:34:14 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:39:30 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:39:30 +0700] "GET /manage_employees/ HTTP/1.1" 500 3744
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:39:31 +0700] "GET /manage_employees/ HTTP/1.1" 500 3744
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:44:50 +0700] "GET /manage_employees/ HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:44:50 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:44:50 +0700] "GET /manage_employees/zkau/web/_zv2021081016/js/zul.inp.wpd HTTP/1.1" 200 21642
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:44:50 +0700] "GET /manage_employees/zkau/web/_zv2021081016/js/zul.sel.wpd HTTP/1.1" 200 22990
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:44:50 +0700] "GET /manage_employees/zkau/web/_zv2021081016/js/zk.fmt.wpd HTTP/1.1" 200 2854
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:44:50 +0700] "GET /manage_employees/zkau/web/_zv2021081016/js/zul.mesh.wpd HTTP/1.1" 200 25139
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:44:50 +0700] "GET /manage_employees/zkau/web/_zv2021081016/js/zul.menu.wpd HTTP/1.1" 200 9726
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:44:50 +0700] "GET /manage_employees/zkau/web/b145fca4/zul/less/font/ZK85Icons.ttf?v=4.7.0 HTTP/1.1" 200 10572
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:44:51 +0700] "GET /manage_employees/ HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:44:51 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:44:51 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:44:51 +0700] "GET /manage_employees/zkau/web/b145fca4/zul/less/font/ZK85Icons.woff?v=4.7.0 HTTP/1.1" 200 10648
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:13 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:13 +0700] "GET /manage_employees/ HTTP/1.1" 200 1072
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:13 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:14 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:14 +0700] "GET /manage_employees/ HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:14 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:14 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:14 +0700] "GET /manage_employees/ HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:14 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:14 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:14 +0700] "GET /manage_employees/ HTTP/1.1" 200 1070
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:14 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:14 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:14 +0700] "GET /manage_employees/ HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:14 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "GET /manage_employees/ HTTP/1.1" 200 1073
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "GET /manage_employees/ HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "GET /manage_employees/ HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "GET /manage_employees/ HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:15 +0700] "GET /manage_employees/ HTTP/1.1" 200 1072
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:16 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:16 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:16 +0700] "GET /manage_employees/ HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:16 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:16 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:16 +0700] "GET /manage_employees/ HTTP/1.1" 200 1070
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:47:16 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:48:58 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:48:58 +0700] "GET /manage_employees/ HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:48:58 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:49:26 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:49:26 +0700] "GET /manage_employees/ HTTP/1.1" 200 1070
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:49:26 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:49:27 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:49:27 +0700] "GET /manage_employees/ HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:49:27 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:49:27 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:49:27 +0700] "GET /manage_employees/ HTTP/1.1" 200 1070
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:49:27 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:50:13 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 284
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:50:13 +0700] "GET /manage_employees/zkau/web/_zv2021081016/js/zul.box.wpd HTTP/1.1" 200 9808
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:50:13 +0700] "GET /manage_employees/zkau/web/b145fca4/zul/img/msgbox/stop-btn.png HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:50:21 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:51:04 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:51:06 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:51:07 +0700] "GET /manage_employees/ HTTP/1.1" 200 1076
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:51:07 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:51:08 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:53:20 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:53:20 +0700] "GET /manage_employees/ HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:53:20 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:53:22 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 287
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:53:25 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 287
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:53:27 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 256
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:53:39 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:53:45 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:53:46 +0700] "GET /manage_employees/ HTTP/1.1" 200 1075
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:53:46 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:53:47 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:55:54 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:55:54 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:55:54 +0700] "GET /manage_employees/ HTTP/1.1" 200 1077
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:55:54 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:55:56 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 207
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:56:48 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:56:48 +0700] "GET /manage_employees/ HTTP/1.1" 200 1072
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:56:48 +0700] "GET /manage_employees/zkau/web/b145fca4/js/zul.lang.wpd HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:56:50 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 255
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:56:52 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 255
0:0:0:0:0:0:0:1 - - [19/Jan/2024:00:56:55 +0700] "POST /manage_employees/zkau HTTP/1.1" 200 255
